3424392;750;10063;2013-01-11T05:58:47;instapayment;6392 9196 7380 5259;Chang Haleigh;haleighchang1728;Haleigh.CHANG6284@gmail.com;1976-08-24;5742 Edward;Plano;United States;75446;TX;(954) 187-0306;Dremel Multi-vise;;
3424401;929;10346;2013-01-07T08:00:26;mastercard;5226 5201 0851 4195;Salinas Brycen;brycsalina3035;Bryce.SALIN5288@gmail.com;1981-05-19;4536 Morgan;Boise City;United States;83088;ID;(703) 709-8513;Black & Decker Lithium Saw;;
3424403;263;10178;2013-01-14T07:16:37;mastercard;5578 6533 8412 3813;Farmer Eloise;eloisefar7738;Eloi.FAR1393@live.com;1950-11-29;3824 88th;Mesa;United States;85048;AZ;(915) 525-2430;Bostitch 6 Gallon;;
3424405;877;10014;2013-01-03T04:23:05;maestro;6759 1863 5163 0048;Kerr Patricia;patricker7551;Patric.KE8884@live.com;1970-02-07;1825 Randolph Sub;Spokane;United States;99235;WA;(419) 480-8781;Powryte Dual Action Air Sander;;
3424407;848;10191;2013-01-19T05:57:48;mastercard;5486 5993 5777 8904;Curtis Tyrell;tyrellcurtis7976;Tyrel.CURTIS5227@hushmail.com;1989-11-15;8020 Kennedy Ohio Feeder;Lexington;United States;405096;KY;(215) 779-4593;Skil 4v Max Lithium-ion Screwdriver;;
3424410;851;10329;2013-01-05T01:16:06;amex;3478 8940 5668 847;Koch Lawson;lawsonko3174;Law.KO8082@live.com;1953-06-17;437 Eisenhower Damen Av;Scottsdale;United States;85048;AZ;(727) 933-4755;Bostitch 2.5 Gallon;;
3424423;202;10286;2013-01-27T04:06:01;visa;4130 0115 3792 8907;Peters Giovani;giovpeter1602;Giov.PETERS7930@yahoo.com;1954-07-11;1152 Orange;Springfield;United States;01155;MA;(929) 226-5742;Dremel 160-piece Accessory Kit;;
3424424;329;10187;2013-01-24T05:55:12;visaelectron;4026 9691 4858 5290;Carr Davon;davoncarr1000;Da.CAR5687@hushmail.com;1999-03-31;2693 Fern;Hialeah;United States;33069;FL;(501) 998-9035;Bostitch 37-piece Quick Load Screwdriving Set;;
3424425;122;10285;2013-01-26T08:24:25;mastercard;5315 2913 1987 1525;Mason Adyson;adymason8104;Ady.MASO5118@yahoo.com;1955-08-19;6566 Margate;Surprise;United States;85356;AZ;(724) 410-2252;Bostitch .5" Vsr 2-speed Hammerdrill/drill;;
3424426;511;10097;2013-01-18T05:59:54;visa;4085 3232 3754 7860;William Journey;journwilli8499;Journey.WILL8782@hushmail.com;1980-04-18;8934 Illinois Lower;Lansing;United States;48856;MI;(410) 266-8953;Black & Decker 3-speed Rtx Rotary Tool With Bonus Spring Clamps;;
3424430;849;10345;2013-01-28T08:38:50;visaelectron;4844 6596 0963 5292;Goodman Lincoln;lincolngood8351;Lin.GOODM5490@mail2web.com;1996-12-08;9066 Campbell Park;West Valley City;United States;84091;UT;(802) 832-9506;Skil 7-1/4" 40-tooth Carbide Tipped Circular Saw Blade;;
3424431;644;10243;2013-01-07T03:53:00;visa;4648 8390 3130 0446;Erickson Paityn;paitynericks4112;Paityn.ERICKSON5842@live.com;1969-01-17;9429 Lsd Grand Av;Milwaukee;United States;53320;WI;(330) 975-3928;Bostitch Industrial Air Tool Swivel Plug;;
3424433;877;10304;2013-01-10T09:24:06;maestro;5018 8767 2206 5929;Kerr Patricia;patricker7551;Patric.KE8884@live.com;1970-02-07;1825 Randolph Sub;Spokane;United States;99235;WA;(419) 480-8781;Dual-temp Mini Glue Gun Kit;;
3424434;314;10114;2013-01-03T06:41:01;maestro;6762 9930 6199 9281;Randall Priscilla;priscirand7732;Pris.RAND2298@yahoo.com;1960-02-25;7896 Rosedale;Sterling Heights;United States;48318;MI;(605) 208-6333;Black & Decker 16" 3.4 Amp Powered Handsaw With Storage Bag;;
3424436;280;10215;2013-01-12T12:04:01;mastercard;5392 7349 5097 0920;Martin Maximilian;maximimartin1846;Maximil.MART4024@yahoo.com;1962-04-16;2028 76th St Ford City;Charleston;United States;29408 ;SC;(515) 846-1255;Bostitch 1-1/2 Air Pressure Gauge;;
3424438;187;10258;2013-01-17T07:42:33;visaelectron;4508 1060 3192 1830;Montoya Nova;novamont6095;No.MONTOYA4534@yahoo.com;1956-09-29;6142 Victoria;Washington;United States;20464;DC;(732) 867-7497;Dual-temp Ultra Glue Gun;;
3424442;905;10094;2013-01-22T11:23:50;visaelectron;4917 4572 9888 3212;Bauer Nico;nicbauer3270;Nico.BAUE7755@live.com;1977-01-08;903 Albany;Austin;United States;78386;TX;(215) 616-5576;Dewalt Dcf610s2r Drills / Drivers ;;
3424443;414;10075;2013-01-07T12:29:19;mastercard;5565 4830 6793 7379;Holder Kynlee;kynlholde6588;Kynlee.HOL9364@live.com;1980-01-16;9608 Schraeder;Hialeah;United States;33033;FL;(770) 619-8728;Edsal Heavy-duty Steel Workbench;;
3424446;485;10030;2013-01-11T10:12:55;mastercard;5291 7769 0870 1057;Kinney Chase;chakinne9003;Chas.KINNE4012@live.com;1978-01-17;2973 Dr Martin Luther King Jr;Allentown;United States;18190;PA;(802) 638-2162;Dremel Universal Carbide Flush Cut Blade;;
3424451;669;10348;2013-01-13T07:16:51;amex;3406 4149 2219 639;Lewis Alessandra;alessandrlewi8060;Alessa.LE4660@live.com;1955-12-23;5814 Cleveland;Eugene;United States;97478;OR;(219) 332-5825;Black And Decker 1/2" 7-amp Variable Speed Drill;;
3424452;887;10187;2013-01-14T01:42:00;instapayment;6389 5377 4927 9963;Glover Ashtyn;ashtynglov9155;Ash.GLO2211@mail2web.com;1979-04-02;8176 Sedgwick;Colorado Springs;United States;80433;CO;(207) 618-2652;Bostitch 37-piece Quick Load Screwdriving Set;;
3424453;139;10126;2013-01-25T07:32:45;maestro;6763 6851 6617 8055;Stanley Gage;gagstan2981;Gage.STA7049@yahoo.com;1965-11-22;9359 Loris;St. Louis;United States;63623;MO;(201) 502-5802;All Purpose Stik Glue Sticks;;
3424454;14;10069;2013-01-30T01:32:20;mastercard;5389 1772 4908 9711;Foley Alyvia;alyvfole9402;Alyvi.FOL1547@hushmail.com;1962-09-16;8190 Kenosha;Aurora;United States;60566;IL;(269) 457-1165;Black & Decker 7-1/4" 15-amp Circular Saw;;
3424457;282;10027;2013-01-30T03:00:32;amex;3727 5114 3464 012;Manning Penelope;penelopmannin1491;Pene.MANNIN9565@gmail.com;1988-01-28;5216 Howard;Gainesville;United States;32649;FL;(715) 303-3704;Bostitch Gravity Feed Spray Air Gun;;
3424459;557;10187;2013-01-04T06:52:17;instapayment;6375 7601 1362 5951;Mckenzie Keyla;kemckenzi2210;Key.MCKE5950@gmail.com;1969-10-02;9713 Osceola;Provo;United States;84080;UT;(410) 219-2927;Bostitch 37-piece Quick Load Screwdriving Set;;
3424460;713;10035;2013-01-19T05:18:02;visa;4562 1784 8739 5150;Sears Isla;islsears6039;Is.SEA9046@gmail.com;1998-09-05;5787 Drexel Square;Cincinnati;United States;45287;OH;(520) 500-1636;Stanley Fatmax 7a Hammer Drill;;
3424466;329;10116;2013-01-10T12:52:21;mastercard;5372 7755 1640 9824;Carr Davon;davoncarr1000;Da.CAR5687@hushmail.com;1999-03-31;2693 Fern;Hialeah;United States;33069;FL;(501) 998-9035;Bostitch Air Compressor Blowgun;;
3424467;711;10131;2013-01-30T06:04:50;visa;4020 2642 0241 1740;Bruce Savannah;savannbruc2145;Savanna.BRUCE2730@yahoo.com;1950-09-25;987 Dan Ryan I57;Chandler;United States;85280;AZ;(936) 134-8768;Dremel 8300-01 12v Cordless Multi-max Oscillating Kit;;
3424469;106;10178;2013-01-10T10:34:38;instapayment;6388 1750 2793 3265;Mcgee Tabitha;tabithmcgee1340;Tabitha.MC2330@yahoo.com;1962-11-24;4720 Foster;Orlando;United States;32887;FL;(206) 461-1351;Bostitch 6 Gallon;;
3424470;998;10297;2013-01-21T02:48:05;amex;3702 5499 5656 233;Sanders Thomas;thosand9993;Thoma.SAND9020@hushmail.com;1960-08-31;9518 Summerdale;Greensboro;United States;27445;NC;(269) 936-0820;Black And Decker Platinum 20v Drill/driver With 2 Batteries;;
3424477;836;10207;2013-01-10T05:26:35;amex;3461 7279 8655 866;Fuller Kaleigh;kaleighfull2063;Kaleigh.FULL1924@gmail.com;1980-08-25;8101 Ob Dan Ryan;Mobile;United States;36643;AL;(619) 626-3190;I-bond Cordless Hot Glue Gun;;
3424487;571;10075;2013-01-27T09:32:54;maestro;5020 8184 0048 5272;Gay Braeden;braedenga2372;Bra.GAY9522@live.com;1958-10-18;6393 Lawrence;San Francisco;United States;94372;CA;(561) 231-4820;Edsal Heavy-duty Steel Workbench;;
3424489;783;10277;2013-01-11T08:03:50;amex;3416 1038 5023 654;Solis Keon;kesol2683;Ke.SOLI6692@mail2web.com;1998-12-13;9809 Indiana;Montgomery;United States;36129 ;AL;(540) 171-9838;Cadet 66" Work Surface;;
3424490;395;10079;2013-01-04T11:22:06;mastercard;5172 9885 7255 1650;Walter Branden;brawalter3760;Bra.WALT7524@gmail.com;1992-07-11;9806 Westgate;Shreveport;United States;71125;LA;(423) 955-3314;Bostitch Prozhoze;;
3424492;123;10182;2013-01-23T05:50:27;visa;4513 7944 9480 9924;Bridges Dimitri;dimitbridge8258;Dimi.BRIDGES9443@yahoo.com;1977-01-09;7414 Race;Oklahoma City;United States;73809;OK;(518) 233-9219;Imaginisce I-bond Mini Glue Sticks;;
3424494;241;10033;2013-01-05T12:42:24;maestro;6762 5934 5821 9192;Coffey Erika;ercoffey6995;Erika.COFFE8739@live.com;1950-02-13;9048 Grace;Grand Rapids;United States;49504;MI;(615) 585-6204;Got Air Heavy Duty Portable Air Compressor;;
3424495;975;10336;2013-01-01T08:03:48;visaelectron;4175 0027 3192 3758;Gould Grayson;graysogou4603;Gra.GO7495@yahoo.com;1970-09-20;3805 Douglas;Oxnard;United States;93058;CA;(310) 513-6945;Ad Tech Multi-temp Full Size 4" Glue Sticks;;
3424499;116;10203;2013-01-25T12:26:26;visaelectron;4175 0099 4492 6072;Albert Ingrid;ingalb8306;Ingri.ALB6123@hushmail.com;1996-10-20;5630 Chelsea;Sioux Falls;United States;57018;SD;(201) 470-1700;Dremel 7-piece Saw-max Cutting Kit;;
3424509;303;10139;2013-01-07T08:07:53;amex;3434 2794 2943 342;Wright Bree;brewri8713;Bre.WRIGHT9729@hushmail.com;1983-08-11;8128 Loron;Hialeah;United States;33043;FL;(203) 368-2942;Irwin 30-piece Drive Set;;
3424512;620;10208;2013-01-07T08:45:16;maestro;5018 9952 4849 8180;Nielsen Felicity;felicityniel6610;Felicit.NIE7766@hushmail.com;1958-01-20;1999 Ottawa;Colorado Springs;United States;80105;CO;(208) 170-9132;Edsal Heavy-duty Workbench;;
3424516;219;10093;2013-01-15T02:02:55;visa;4865 6179 5360 3740;Ashley Esperanza;esperanashl1463;Espera.ASHL2773@live.com;1986-08-18;5029 Marine;Washington;United States;20663;DC;(716) 309-6717;Rubbermaid Wall Washer Replacement Pads;;
3424517;526;10110;2013-01-21T01:30:21;amex;3780 7145 2700 631;Fox Alissa;alissaf7663;Aliss.F3502@gmail.com;1967-09-02;3246 Dan Ryan Express;Sioux Falls;United States;57045;SD;(671) 152-7478;Bostitch Air Tool Inline Lubricator;;
3424525;740;10243;2013-01-12T04:57:02;instapayment;6389 1270 2098 8308;Pennington Eloise;elopenningto6698;Elo.PENNI4593@yahoo.com;1952-07-31;8977 Elliott;Boise City;United States;83552;ID;(551) 626-5996;Bostitch Industrial Air Tool Swivel Plug;;
3424529;138;10079;2013-01-20T10:48:11;instapayment;6377 0364 7618 8160;Small Brianna;briannsmal7098;Brian.SM9689@live.com;1988-04-15;1828 Bowler;Minneapolis;United States;55756;MN;(314) 966-3100;Bostitch Prozhoze;;
3424532;473;10182;2013-01-17T02:42:35;maestro;6759 3661 2026 8565;Mosley Martha;marthmosle3742;Mart.MOS2630@mail2web.com;1974-08-12;7601 State Line;Albuquerque;United States;87268;NM;(802) 593-3378;Imaginisce I-bond Mini Glue Sticks;;
3424537;403;10161;2013-01-10T05:48:44;maestro;6761 6828 7474 5459;Hansen Autumn;autuhan6434;Autumn.HANSE9268@gmail.com;1968-05-11;7083 Kruger;New Orleans;United States;70224;LA;(708) 593-4131;Skil 4-position Orbital Jigsaw With Laser Guide;;
3424538;422;10286;2013-01-02T04:49:38;visaelectron;4917 2928 8547 9870;Patton Larissa;laripatton5857;Laris.PATT3130@yahoo.com;1996-03-04;1404 Chicago Skyway 87th St;Charleston;United States;29403 ;SC;(215) 682-5901;Dremel 160-piece Accessory Kit;;
3424542;206;10208;2013-01-20T09:29:35;mastercard;5476 7635 4238 1097;Wiley Conor;conorwil5596;Cono.WI2434@mail2web.com;1991-07-11;1317 Haddock;Phoenix;United States;85475;AZ;(321) 751-8224;Edsal Heavy-duty Workbench;;
3424546;192;10297;2013-01-06T01:44:55;visa;4142 8452 9275 4743;Walker Houston;houstowalker2941;Houston.WALKER6870@gmail.com;1981-09-23;4768 Luella;Sioux Falls;United States;57067;SD;(513) 321-3759;Black And Decker Platinum 20v Drill/driver With 2 Batteries;;
3424551;169;10171;2013-01-05T04:08:53;maestro;6304 6731 3157 6765;Pope Skyler;skypope8818;Sky.POP7971@hushmail.com;1957-12-13;1476 Governors;Boise City;United States;83510;ID;(539) 441-7328;Lincoln Lubrication Ac2440 120-volt Corded Grease Gun;Becton;
3424554;500;10053;2013-01-19T04:22:38;mastercard;5392 9503 1141 0410;Gross Callen;calgros4092;Call.GROS6908@gmail.com;1966-01-20;8695 Hood;Colorado Springs;United States;80764;CO;(539) 240-9697;Rotozip Ss355-10 Rotosaw;The Scotts Company;
3424556;919;10146;2013-01-26T11:01:37;instapayment;6394 6334 2411 8171;Lamb Amelia;amelilamb6646;Ame.LA9228@hushmail.com;1951-02-23;2325 Cermak;Orlando;United States;32864;FL;(208) 319-3966;Irwin 7-piece Drive Set;;
3424557;171;10320;2013-01-18T04:18:01;amex;3745 6490 3852 666;Walters Kaleigh;kaleighwal8062;Kale.WALTER6857@gmail.com;1965-07-19;3629 Drexel Square;Chesapeake;United States;23334;VA;(315) 775-5713;Dremel 8v Max Cordless Rotary Tool;;
3424558;888;10111;2013-01-23T03:56:35;maestro;5893 0589 9775 8930;Jensen Jefferson;jeffejensen5785;Jefferson.JEN9917@gmail.com;1957-03-23;7861 Oakley;Paterson;United States;07525;NJ;(718) 786-2052;Worx Semi Automatic Sd Driver;;
3424559;807;10280;2013-01-17T04:57:23;instapayment;6388 7325 7876 1501;Bonner Camden;camdenbonne4585;Camden.BON3230@hushmail.com;1968-04-24;2670 Cannon;North Las Vegas;United States;89863 ;NV;(985) 147-0837;Black & Decker Random Orbit Sander;;
3424562;431;10030;2013-01-28T09:53:00;visaelectron;4175 0023 5603 4584;Larson Henry;henrlarson2443;Hen.LARSO9552@hushmail.com;1995-03-02;7884 Farrar;Corpus Christi;United States;78505;TX;(762) 409-3987;Dremel Universal Carbide Flush Cut Blade;;
3424565;555;10040;2013-01-15T09:02:53;visa;4452 7829 6553 7143;Gibbs Jaylee;jaylgib4590;Jaylee.GIBB3418@live.com;1962-09-30;4811 Humboldt;Anaheim;United States;92807;CA;(603) 621-9616;Hitachi 18-volt Lithium-ion Cordless Impact Driver;;
3424567;504;10181;2013-01-26T09:36:53;visa;4479 7296 4236 4457;Velez Konner;konnvele8987;Konner.VE5243@hushmail.com;1976-05-25;4218 Greenwood;Norman;United States;73013;OK;(941) 115-2150;Bostitch 7 Amp 4.5" Angle Grinder;;
3424578;271;10161;2013-01-16T08:07:34;mastercard;5231 4095 2214 3265;Kemp Anders;andkemp5640;Ande.KE7454@hushmail.com;1952-06-04;1103 Garfield Square;Cedar Rapids;United States;52224;IA;(574) 369-8062;Skil 4-position Orbital Jigsaw With Laser Guide;;
3424580;737;10029;2013-01-07T05:52:32;amex;3724 8031 6242 613;Bell Nathaniel;nathabell8282;Nathani.BEL3732@mail2web.com;1990-05-18;6210 Columbus;Springfield;United States;01141;MA;(947) 653-7469;Skil 360 Quick-select 4v Max 1.5ah Lithium-ion Screwdriver;;
3424581;985;10079;2013-01-05T05:16:06;amex;3400 3154 8981 095;Herring Brendon;brenher7035;Bren.HERRI6325@live.com;1967-03-25;8587 La Salle Dr;Grand Rapids;United States;49559;MI;(915) 147-9853;Bostitch Prozhoze;;
3424582;527;10171;2013-01-01T08:38:56;instapayment;6399 5940 0870 3348;Cruz Amaya;amayacruz1983;Amay.CRU6876@live.com;1996-01-24;562 Neenah;Fort Wayne;United States;46487 ;IN;(574) 109-7319;Lincoln Lubrication Ac2440 120-volt Corded Grease Gun;Becton;
3424588;643;10167;2013-01-01T05:19:53;visa;4699 7463 0412 2720;England Emmanuel;emmaenglan7983;Emmanue.ENG6781@gmail.com;1995-12-05;9101 35th;Los Angeles;United States;90955;CA;(919) 982-2855;Black & Decker 20v Max Lithium Drill/driver;;
3424592;36;10094;2013-01-25T03:03:06;instapayment;6386 1232 9767 3148;Ramsey Sebastian;sebastianramse1666;Sebas.RAM6935@mail2web.com;1977-01-21;1916 Manor;Los Angeles;United States;90274;CA;(252) 258-0340;Dewalt Dcf610s2r Drills / Drivers ;;
3424593;370;10126;2013-01-06T01:24:06;visaelectron;4913 7587 7375 7167;Jenkins Abigail;abigjenkin3261;Abigail.JENK1154@mail2web.com;1964-09-01;7203 Dan Ryan 87th St;Eugene;United States;97461;OR;(847) 357-5016;All Purpose Stik Glue Sticks;;
3424601;566;10293;2013-01-19T05:47:31;instapayment;6373 0335 9574 6642;Santiago Noe;noesantia6451;No.SANTIAG2246@yahoo.com;1970-10-24;361 106th;Bellevue;United States;98040;WA;(909) 362-1405;Dewalt Dwt-dck212s2 12v Max Drill;;
